,display_name,date,new_cases,rolling_average_new_cases_centered
38,Nationwide,2020-07-09,65335.0,60443.42857142857
39,Nationwide,2020-07-15,68337.0,66173.85714285714
40,Nationwide,2020-07-22,67310.0,64519.28571428572
41,Nationwide,2020-07-23,66903.0,63828.857142857145
42,Nationwide,2020-07-25,65720.0,62475.42857142857
43,Nationwide,2020-07-29,63103.0,59709.28571428572
44,Nationwide,2020-07-30,65625.0,58880.57142857143
45,Nationwide,2020-08-10,35848.0,48712.42857142857
46,Nationwide,2020-08-11,49626.0,47650.57142857143
47,Nationwide,2020-08-13,48658.0,45912.57142857143
48,Nationwide,2020-08-14,52240.0,45641.57142857143
49,Nationwide,2020-08-19,43676.0,41207.142857142855
50,Nationwide,2020-08-21,48213.0,40450.42857142857
51,Nationwide,2020-08-25,38823.0,40236.142857142855
52,Nationwide,2020-08-26,45709.0,40102.0
53,Nationwide,2020-08-28,44898.0,40012.857142857145
54,Nationwide,2020-09-02,40047.0,39913.42857142857
55,Nationwide,2020-09-03,42732.0,39489.28571428572
56,Nationwide,2020-09-13,32355.0,37837.42857142857
57,Nationwide,2020-09-18,46353.0,40325.57142857143
58,Nationwide,2020-09-20,31657.0,41979.57142857143
59,Nationwide,2020-09-22,51688.0,43301.857142857145
60,Nationwide,2020-09-24,43424.0,43677.0
61,Nationwide,2020-09-25,56051.0,43320.857142857145
62,Nationwide,2020-09-26,44342.0,41563.142857142855
63,Nationwide,2020-09-27,31790.0,42448.42857142857
64,Nationwide,2020-09-29,39384.0,41853.0
65,Nationwide,2020-10-04,34580.0,44775.0
66,Nationwide,2020-10-05,37013.0,46175.142857142855
67,Nationwide,2020-10-07,51806.0,47403.28571428572
68,Nationwide,2020-10-10,50355.0,51206.57142857143
69,Nationwide,2020-10-12,46093.0,53689.57142857143
70,Nationwide,2020-10-13,52491.0,55208.857142857145
71,Nationwide,2020-10-19,55804.0,61110.71428571428
72,Nationwide,2020-10-22,75612.0,66555.14285714286
73,Nationwide,2020-10-30,95948.0,93528.28571428572
74,Nationwide,2020-11-04,111854.0,116911.28571428572
75,Nationwide,2020-11-13,176809.0,155058.7142857143
76,Nationwide,2020-11-16,153519.0,164841.85714285713
77,Nationwide,2020-11-17,158060.0,165839.2857142857
78,Nationwide,2020-11-24,179616.0,170035.42857142858
79,Nationwide,2020-11-25,186320.0,165590.2857142857
80,Nationwide,2020-11-29,124036.0,169555.42857142858
81,Nationwide,2020-12-11,236866.0,216746.14285714287
82,Nationwide,2020-12-14,188123.0,213797.57142857145
83,Nationwide,2020-12-15,211776.0,213782.57142857145
84,Nationwide,2020-12-28,258516.0,196255.85714285716
85,Nationwide,2020-12-30,257380.0,219564.14285714287
86,Nationwide,2021-01-07,302513.0,246033.14285714287
87,Nationwide,2021-01-17,157556.0,187159.57142857145
88,Nationwide,2021-01-21,195669.0,165769.42857142858
89,Nationwide,2021-01-22,181973.0,162850.0
90,Nationwide,2021-01-23,165415.0,162926.7142857143
91,Nationwide,2021-01-24,128176.0,156579.7142857143
92,Nationwide,2021-01-25,120751.0,150488.85714285713
93,Nationwide,2021-01-26,147461.0,147114.7142857143
94,Nationwide,2021-01-29,158354.0,139787.0
95,Nationwide,2021-01-31,105991.0,130160.0
96,Nationwide,2021-02-03,118745.0,114543.71428571428
97,Nationwide,2021-02-08,74378.0,97686.71428571428
98,Nationwide,2021-02-11,100955.0,86994.71428571429
99,Nationwide,2021-02-13,84171.0,78772.28571428571
100,Nationwide,2021-02-16,59042.0,66223.0
101,Nationwide,2021-02-19,70988.0,61938.857142857145
102,Nationwide,2021-02-21,52906.0,63419.57142857143
103,Nationwide,2021-02-24,74588.0,65253.42857142857
104,Nationwide,2021-02-25,71982.0,64518.142857142855
105,Nationwide,2021-02-26,60216.0,64089.142857142855
106,Nationwide,2021-03-01,47892.0,60690.71428571428
107,Nationwide,2021-03-03,67600.0,57117.57142857143
108,Nationwide,2021-03-05,64394.0,55520.42857142857
109,Nationwide,2021-03-09,54380.0,51771.0
110,Nationwide,2021-03-11,56580.0,51427.71428571428
111,Nationwide,2021-03-17,57236.0,51354.857142857145
112,Nationwide,2021-03-22,44554.0,57220.857142857145
113,Nationwide,2021-03-24,99196.0,61069.28571428572
114,Nationwide,2021-03-29,58017.0,64250.28571428572
115,Nationwide,2021-03-30,55028.0,63338.28571428572
116,Nationwide,2021-03-31,79746.0,64046.857142857145
117,Nationwide,2021-04-02,67475.0,62526.142857142855
118,Nationwide,2021-04-03,62357.0,65232.42857142857
119,Nationwide,2021-04-04,37803.0,64628.0
120,Nationwide,2021-04-06,73972.0,66580.28571428571
121,Nationwide,2021-04-11,43146.0,68150.57142857143
122,Nationwide,2021-04-23,62086.0,54910.0
123,Nationwide,2021-04-28,56964.0,49084.28571428572
124,Nationwide,2021-05-02,27481.0,44947.42857142857
125,Nationwide,2021-05-06,43868.0,39395.857142857145
126,Nationwide,2021-05-09,19816.0,35539.0
127,Nationwide,2021-05-13,36629.0,32347.714285714286
128,Nationwide,2021-05-16,16558.0,29038.42857142857
129,Nationwide,2021-05-19,29144.0,24761.0
130,Nationwide,2021-05-20,29615.0,24384.14285714286
131,Nationwide,2021-05-25,23919.0,21115.42857142857
132,Nationwide,2021-05-31,4708.0,14786.714285714286
133,Nationwide,2021-06-01,22479.0,13936.42857142857
134,Nationwide,2021-06-03,18115.0,13769.42857142857
135,Nationwide,2021-06-04,16894.0,15002.142857142857
136,Nationwide,2021-06-08,12423.0,13277.857142857143
137,Nationwide,2021-06-11,16926.0,12582.857142857143
138,Nationwide,2021-06-14,13784.0,11261.857142857143
139,Nationwide,2021-06-16,13047.0,10517.285714285714
140,Nationwide,2021-06-20,3157.0,10266.57142857143
141,Nationwide,2021-06-25,17033.0,11594.0
142,Nationwide,2021-06-29,12547.0,13804.142857142857
143,Nationwide,2021-07-01,14307.0,13861.142857142857
144,Nationwide,2021-07-03,6353.0,13975.42857142857
145,Nationwide,2021-07-05,6017.0,16101.285714285714
146,Nationwide,2021-07-12,29739.0,26273.571428571428
147,Nationwide,2021-07-21,50847.0,39884.71428571428
148,Nationwide,2021-07-23,53143.0,44736.0
149,Nationwide,2021-07-24,22798.0,48196.857142857145
150,Nationwide,2021-07-25,15143.0,52758.28571428571
151,Nationwide,2021-07-28,82777.0,77541.28571428571
152,Nationwide,2021-08-03,98412.0,102306.57142857143
153,Nationwide,2021-08-05,93923.0,102884.42857142857
154,Nationwide,2021-08-09,170953.0,118707.42857142857
155,Nationwide,2021-08-14,48839.0,127382.57142857143
156,Nationwide,2021-08-19,119193.0,136564.42857142858
157,Nationwide,2021-08-29,25314.0,158732.7142857143
158,Nationwide,2021-08-30,239145.0,158041.2857142857
159,Nationwide,2021-09-11,64206.0,149687.14285714287
160,Nationwide,2021-09-14,122922.0,143237.57142857142
161,Nationwide,2021-09-16,126426.0,141775.42857142858
162,Nationwide,2021-09-17,224424.0,133032.14285714287
163,Nationwide,2021-09-18,69809.0,132388.85714285713
164,Nationwide,2021-09-22,159288.0,119119.0
165,Nationwide,2021-10-11,110691.0,91946.71428571428
166,Nationwide,2021-10-22,97441.0,72639.28571428571
167,Nationwide,2021-10-23,40671.0,71439.28571428571
168,Nationwide,2021-10-29,101363.0,72677.85714285714
169,Nationwide,2021-11-07,29597.0,74697.57142857143
170,Nationwide,2021-11-09,68505.0,78190.85714285714
171,Nationwide,2021-11-12,140880.0,85654.14285714286
172,Nationwide,2021-11-14,22976.0,87754.71428571429
173,Nationwide,2021-11-16,72557.0,91411.28571428572
174,Nationwide,2021-11-19,120514.0,92459.42857142857
175,Nationwide,2021-11-22,165959.0,83947.14285714286
176,Nationwide,2021-11-23,85135.0,78192.57142857143
177,Nationwide,2021-11-26,80232.0,80215.85714285714
178,Nationwide,2021-11-27,24273.0,81861.57142857143
179,Nationwide,2021-11-28,23391.0,85883.0
180,Nationwide,2021-11-29,194098.0,98459.85714285714
181,Nationwide,2021-11-30,96655.0,110375.14285714286
182,Nationwide,2021-12-04,40980.0,114890.57142857143
183,Nationwide,2021-12-09,128773.0,117829.14285714286
184,Nationwide,2021-12-12,43945.0,119638.14285714286
185,Nationwide,2021-12-13,192932.0,122270.0
186,Nationwide,2021-12-14,105728.0,124141.0
187,Nationwide,2021-12-17,188426.0,139990.7142857143
188,Nationwide,2022-01-03,1055497.0,611724.5714285715
189,Nationwide,2022-01-05,544234.0,693457.1428571428
190,Nationwide,2022-01-08,509357.0,738905.1428571428
191,Nationwide,2022-01-09,313868.0,778557.1428571428
192,Nationwide,2022-01-15,176689.0,740811.1428571428
193,Nationwide,2022-01-16,515061.0,776001.2857142857
194,Nationwide,2022-01-20,542269.0,651918.4285714286
195,Nationwide,2022-01-22,241195.0,602951.8571428572
196,Nationwide,2022-01-24,919922.0,553112.0
197,Nationwide,2022-01-26,796852.0,504137.8571428572
198,Nationwide,2022-02-03,281491.0,293071.8571428572
199,Nationwide,2022-02-05,85841.0,232881.7142857143
200,Nationwide,2022-02-09,246376.0,177044.57142857142
201,Nationwide,2022-02-12,50065.0,149114.42857142858
202,Nationwide,2022-02-14,179103.0,124894.28571428572
203,Nationwide,2022-02-21,62935.0,76983.71428571429
204,Nationwide,2022-02-24,44438.0,67145.28571428571
205,Nationwide,2022-02-26,16558.0,65936.42857142857
206,Nationwide,2022-03-01,62939.0,49641.142857142855
207,Nationwide,2022-03-04,70220.0,42850.57142857143
208,Nationwide,2022-03-05,19312.0,37148.42857142857
211,Northeast,2020-01-26,0.0,0.0
212,Northeast,2020-01-29,0.0,0.1428571428571428
213,Northeast,2020-02-01,1.0,0.1428571428571428
214,Northeast,2020-02-04,0.0,0.1428571428571428
215,Northeast,2020-02-05,0.0,0.0
216,Northeast,2020-02-08,0.0,0.0
217,Northeast,2020-02-12,0.0,0.0
218,Northeast,2020-02-14,0.0,0.0
219,Northeast,2020-02-15,0.0,0.0
220,Northeast,2020-02-19,0.0,0.0
221,Northeast,2020-02-21,0.0,0.0
222,Northeast,2020-02-23,0.0,0.0
223,Northeast,2020-02-27,0.0,0.1428571428571428
224,Northeast,2020-02-28,0.0,0.5714285714285714
225,Northeast,2020-03-01,1.0,2.2857142857142856
226,Northeast,2020-03-04,9.0,13.285714285714285
227,Northeast,2020-03-07,55.0,42.42857142857143
228,Northeast,2020-03-08,54.0,47.42857142857143
229,Northeast,2020-03-15,193.0,528.0
230,Northeast,2020-03-18,1782.0,1970.4285714285716
231,Northeast,2020-03-27,9022.0,9646.857142857143
232,Northeast,2020-03-29,9816.0,11079.142857142857
233,Northeast,2020-04-01,13151.0,14629.0
234,Northeast,2020-04-02,14249.0,15349.142857142857
235,Northeast,2020-04-06,16875.0,18318.85714285714
236,Northeast,2020-04-08,18980.0,17879.0
237,Northeast,2020-04-13,13428.0,16883.85714285714
238,Northeast,2020-04-15,18188.0,15983.857142857143
239,Northeast,2020-04-18,14995.0,15162.714285714286
240,Northeast,2020-04-23,15822.0,15194.857142857143
241,Northeast,2020-05-01,11566.0,10437.42857142857
242,Northeast,2020-05-04,7139.0,9169.857142857143
243,Northeast,2020-05-06,7909.0,8205.57142857143
244,Northeast,2020-05-13,6090.0,6456.714285714285
245,Northeast,2020-05-17,5837.0,6253.571428571428
246,Northeast,2020-05-22,5432.0,5146.428571428572
247,Northeast,2020-05-28,4874.0,4027.142857142857
248,Northeast,2020-05-30,4359.0,4361.285714285715
249,Northeast,2020-06-02,3269.0,3772.571428571429
250,Northeast,2020-06-09,1975.0,2551.5714285714284
251,Northeast,2020-06-14,1703.0,2092.285714285714
252,Northeast,2020-06-15,1899.0,2022.7142857142856
253,Northeast,2020-06-16,1685.0,1966.7142857142856
254,Northeast,2020-06-22,1932.0,1949.571428571429
255,Nationwide,2020-01-27,10.0,7.428571428571428
256,Nationwide,2020-01-28,6.0,8.714285714285714
257,Nationwide,2020-02-02,0.0,7.428571428571429
258,Nationwide,2020-02-03,0.0,6.428571428571428
259,Nationwide,2020-02-06,0.0,3.714285714285714
260,Nationwide,2020-02-10,1.0,3.999999999999999
261,Nationwide,2020-02-14,0.0,0.8571428571428571
262,Nationwide,2020-02-21,4.0,3.0
263,Nationwide,2020-02-23,4.0,7.7142857142857135
264,Nationwide,2020-02-29,41.0,35.0
265,Nationwide,2020-03-01,29.0,45.285714285714285
266,Nationwide,2020-03-08,209.0,280.1428571428572
267,Nationwide,2020-03-10,516.0,484.7142857142857
268,Nationwide,2020-03-11,519.0,624.0
269,Nationwide,2020-03-14,1173.0,1169.0
270,Nationwide,2020-03-18,3410.0,3860.857142857143
271,Nationwide,2020-03-19,5391.0,4802.714285714285
272,Nationwide,2020-03-29,18106.0,20035.857142857145
273,Nationwide,2020-04-02,28423.0,27438.571428571428
274,Nationwide,2020-04-03,35498.0,28737.285714285717
275,Nationwide,2020-04-08,32957.0,33918.42857142857
276,Nationwide,2020-04-10,33506.0,32981.71428571428
277,Nationwide,2020-04-27,22715.0,28760.285714285717
278,Nationwide,2020-04-29,27854.0,27818.571428571428
279,Nationwide,2020-05-01,33199.0,27509.0
280,Nationwide,2020-05-13,21893.0,22810.14285714286
281,Nationwide,2020-05-15,25379.0,22839.42857142857
282,Nationwide,2020-05-18,20664.0,22776.571428571428
283,Nationwide,2020-05-21,25973.0,22475.571428571428
284,Nationwide,2020-05-31,19096.0,21969.0
285,Nationwide,2020-06-06,23815.0,21547.285714285717
286,Nationwide,2020-06-07,18256.0,21611.0
287,Nationwide,2020-06-10,21957.0,21825.0
288,Nationwide,2020-06-13,26331.0,23691.14285714285
289,Nationwide,2020-06-22,28140.0,35365.71428571428
290,Nationwide,2020-06-23,38267.0,37531.0
291,Nationwide,2020-06-26,49775.0,42158.57142857143
292,Nationwide,2020-07-04,51429.0,52316.57142857143
293,Nationwide,2020-07-11,65378.0,63518.57142857143
294,Nationwide,2020-07-13,54086.0,65277.857142857145
295,Nationwide,2020-08-02,49082.0,55509.28571428572
296,Nationwide,2020-08-03,40228.0,53904.857142857145
297,Nationwide,2020-08-04,54331.0,52998.142857142855
298,Nationwide,2020-08-06,54394.0,51463.57142857143
299,Nationwide,2020-08-07,59673.0,50837.857142857145
300,Nationwide,2020-08-08,52310.0,50165.71428571428
301,Nationwide,2020-08-12,50358.0,47042.57142857143
302,Nationwide,2020-09-08,24651.0,34142.42857142857
303,Nationwide,2020-09-10,36897.0,33877.28571428572
304,Nationwide,2020-09-11,44393.0,34953.57142857143
305,Nationwide,2020-09-15,38122.0,39113.0
306,Nationwide,2020-09-17,43866.0,39595.0
307,Nationwide,2020-09-19,41849.0,42263.57142857143
308,Nationwide,2020-09-21,38081.0,41916.42857142857
309,Nationwide,2020-09-28,35588.0,42952.0
310,Nationwide,2020-10-11,44076.0,52128.0
311,Nationwide,2020-10-14,58256.0,56226.42857142857
312,Nationwide,2020-10-16,67510.0,58231.42857142857
313,Nationwide,2020-10-18,48400.0,59977.71428571428
314,Nationwide,2020-10-21,63166.0,64554.0
315,Nationwide,2020-10-25,62408.0,73294.42857142857
316,Nationwide,2020-11-05,132275.0,111835.28571428572
317,Nationwide,2020-11-07,111738.0,124320.28571428572
318,Nationwide,2020-11-08,106415.0,130609.85714285714
319,Nationwide,2020-11-09,131952.0,133258.2857142857
320,Nationwide,2020-11-14,166699.0,156634.42857142858
321,Nationwide,2020-11-20,183791.0,174123.2857142857
322,Nationwide,2020-11-21,200393.0,177202.7142857143
323,Nationwide,2020-11-26,125430.0,163691.0
324,Nationwide,2020-11-27,186017.0,160967.42857142858
325,Nationwide,2020-12-04,232421.0,205291.2857142857
326,Nationwide,2020-12-05,211107.0,209501.0
327,Nationwide,2020-12-08,234908.0,212917.14285714287
328,Nationwide,2020-12-17,233643.0,211240.14285714287
329,Nationwide,2020-12-19,213807.0,204840.7142857143
330,Nationwide,2020-12-24,191676.0,158236.2857142857
331,Nationwide,2020-12-27,121737.0,187406.14285714287
332,Nationwide,2021-01-01,163235.0,221352.14285714287
333,Nationwide,2021-01-05,267698.0,248457.0
334,Nationwide,2021-01-06,256294.0,248466.42857142855
335,Nationwide,2021-01-08,290993.0,247186.7142857143
336,Nationwide,2021-01-12,216359.0,217220.42857142855
337,Nationwide,2021-01-13,225254.0,212690.2857142857
338,Nationwide,2021-01-16,197287.0,190618.42857142855
339,Nationwide,2021-01-27,156613.0,143356.85714285713
340,Nationwide,2021-01-28,153033.0,140187.57142857142
341,Nationwide,2021-02-04,120105.0,113353.42857142857
342,Nationwide,2021-02-09,93639.0,93214.14285714286
343,Nationwide,2021-02-10,96098.0,91688.42857142857
344,Nationwide,2021-02-17,68725.0,63713.142857142855
345,Nationwide,2021-02-27,82643.0,62890.0
346,Nationwide,2021-02-28,47759.0,61891.71428571428
347,Nationwide,2021-03-04,63575.0,56080.28571428572
348,Nationwide,2021-03-07,40498.0,53884.57142857143
349,Nationwide,2021-03-08,43973.0,52885.28571428572
350,Nationwide,2021-03-10,56919.0,52379.71428571428
351,Nationwide,2021-03-12,56594.0,53201.0
352,Nationwide,2021-03-14,33834.0,52801.71428571428
353,Nationwide,2021-03-15,56386.0,52782.142857142855
354,Nationwide,2021-03-20,48476.0,50764.857142857145
355,Nationwide,2021-03-21,38029.0,56759.142857142855
356,Nationwide,2021-03-25,59675.0,63050.71428571428
357,Nationwide,2021-04-07,75515.0,67072.28571428571
358,Nationwide,2021-04-10,65801.0,68006.57142857143
359,Nationwide,2021-04-17,65199.0,63189.71428571428
360,Nationwide,2021-04-18,41965.0,62635.57142857143
361,Nationwide,2021-04-20,53290.0,58941.0
362,Nationwide,2021-04-21,72644.0,56753.42857142857
363,Nationwide,2021-04-25,34631.0,51793.142857142855
364,Nationwide,2021-04-29,54950.0,48062.857142857145
365,Nationwide,2021-05-05,46946.0,40490.857142857145
366,Nationwide,2021-05-08,34988.0,36705.71428571428
367,Nationwide,2021-05-11,33481.0,33848.57142857143
368,Nationwide,2021-05-14,39866.0,31344.85714285714
369,Nationwide,2021-05-24,23387.0,21688.42857142857
370,Nationwide,2021-06-07,13337.0,13273.285714285714
371,Nationwide,2021-06-09,19552.0,12587.0
372,Nationwide,2021-06-13,4466.0,11608.57142857143
373,Nationwide,2021-06-21,13455.0,10451.285714285714
374,Nationwide,2021-06-27,3080.0,12109.285714285714
375,Nationwide,2021-07-02,27161.0,12303.857142857143
376,Nationwide,2021-07-06,24248.0,18699.571428571428
377,Nationwide,2021-07-07,22247.0,19191.0
378,Nationwide,2021-07-08,23039.0,19726.14285714286
379,Nationwide,2021-07-13,27016.0,40679.57142857143
380,Nationwide,2021-07-15,30637.0,42179.0
381,Nationwide,2021-07-31,42562.0,87152.42857142857
382,Nationwide,2021-08-02,108484.0,95031.14285714286
383,Nationwide,2021-08-07,39976.0,113711.85714285714
384,Nationwide,2021-08-10,111735.0,123457.14285714286
385,Nationwide,2021-08-15,29790.0,132135.2857142857
386,Nationwide,2021-08-18,155762.0,135743.57142857142
387,Nationwide,2021-08-25,169547.0,151253.85714285713
388,Nationwide,2021-08-31,154356.0,155952.85714285713
389,Nationwide,2021-09-02,141168.0,157615.57142857142
390,Nationwide,2021-09-05,69835.0,147436.42857142858
391,Nationwide,2021-09-06,55957.0,145846.85714285713
392,Nationwide,2021-09-10,253196.0,170199.57142857142
393,Nationwide,2021-09-13,255909.0,147347.85714285713
394,Nationwide,2021-09-19,19647.0,130388.42857142857
395,Nationwide,2021-09-25,59213.0,115298.42857142857
396,Nationwide,2021-09-29,140956.0,105481.28571428572
397,Nationwide,2021-10-03,21389.0,99665.85714285714
398,Nationwide,2021-10-13,133550.0,87593.14285714286
399,Nationwide,2021-10-14,79066.0,87266.42857142857
400,Nationwide,2021-10-17,17353.0,73910.0
401,Nationwide,2021-10-20,93873.0,72167.42857142857
402,Nationwide,2021-10-28,76450.0,72639.57142857143
403,Nationwide,2021-11-01,110082.0,70349.28571428571
404,Nationwide,2021-11-10,112772.0,80430.28571428571
405,Nationwide,2021-11-11,57160.0,79484.42857142857
406,Nationwide,2021-11-15,150759.0,94320.71428571428
407,Nationwide,2021-11-20,32026.0,94256.28571428572
408,Nationwide,2021-12-02,118582.0,115870.57142857143
409,Nationwide,2021-12-05,45152.0,115343.71428571428
410,Nationwide,2021-12-15,153056.0,128780.71428571428
411,Nationwide,2021-12-16,147196.0,131234.0
412,Nationwide,2021-12-18,70182.0,148286.85714285713
413,Nationwide,2021-12-27,425682.0,315052.0
414,Nationwide,2021-12-28,359620.0,394714.1428571429
415,Nationwide,2021-12-29,439212.0,408522.7142857143
416,Nationwide,2021-12-30,438854.0,406839.1428571429
417,Nationwide,2022-01-01,152703.0,522515.5714285714
418,Nationwide,2022-01-04,539540.0,642506.5714285715
419,Nationwide,2022-01-10,1183342.0,746269.4285714285
420,Nationwide,2022-01-12,821798.0,732276.8571428572
421,Nationwide,2022-01-14,1319751.0,697804.7142857143
422,Nationwide,2022-01-17,740844.0,748856.7142857143
423,Nationwide,2022-01-25,357410.0,516694.8571428572
424,Nationwide,2022-01-27,464667.0,486741.7142857143
425,Nationwide,2022-01-29,153296.0,421394.5714285714
426,Nationwide,2022-02-04,403381.0,260451.7142857143
427,Nationwide,2022-02-06,96449.0,216015.57142857145
428,Nationwide,2022-02-10,156322.0,168982.2857142857
429,Nationwide,2022-02-11,291529.0,154396.2857142857
430,Nationwide,2022-02-15,80393.0,103974.28571428572
431,Nationwide,2022-02-19,63983.0,85770.85714285714
432,Nationwide,2022-02-22,73332.0,71726.28571428571
433,Nationwide,2022-02-25,108287.0,67421.14285714286
434,Northeast,2020-02-02,0.0,0.1428571428571428
435,Northeast,2020-02-03,0.0,0.1428571428571428
436,Northeast,2020-02-10,0.0,0.0
437,Northeast,2020-02-13,0.0,0.0
438,Northeast,2020-02-18,0.0,0.0
439,Northeast,2020-02-20,0.0,0.0
440,Northeast,2020-02-25,0.0,0.0
441,Northeast,2020-03-03,3.0,5.428571428571429
442,Northeast,2020-03-14,207.0,279.7142857142857
443,Northeast,2020-03-16,343.0,935.8571428571428
444,Northeast,2020-03-20,2609.0,3442.428571428572
445,Northeast,2020-03-21,4958.0,4186.142857142857
446,Northeast,2020-03-23,6323.0,6120.857142857143
447,Northeast,2020-04-07,16976.0,17968.285714285714
448,Northeast,2020-04-09,19860.0,18036.714285714286
449,Northeast,2020-04-10,19336.0,17544.285714285714
450,Northeast,2020-04-21,11871.0,14672.0
451,Northeast,2020-04-28,10015.0,12457.857142857143
452,Northeast,2020-05-02,11567.0,10089.0
453,Northeast,2020-05-05,7576.0,8752.57142857143
454,Northeast,2020-05-10,6783.0,7115.857142857143
455,Northeast,2020-05-14,7066.0,6321.571428571428
456,Northeast,2020-05-20,6468.0,5528.428571428572
457,Northeast,2020-05-24,5058.0,4551.285714285715
458,Northeast,2020-05-27,3714.0,4226.285714285715
459,Northeast,2020-06-03,2846.0,3664.571428571429
460,Northeast,2020-06-12,2708.0,2209.5714285714284
461,Northeast,2020-06-13,2614.0,2168.1428571428573
462,Northeast,2020-06-18,1885.0,1907.0
463,Northeast,2020-06-27,2269.0,1968.4285714285716
464,Northeast,2020-07-01,2020.0,2158.0
465,Northeast,2020-07-04,2005.0,2155.8571428571427
466,Northeast,2020-07-10,2576.0,2145.428571428572
467,Northeast,2020-07-15,2615.0,2287.5714285714284
468,Northeast,2020-07-24,3625.0,2734.5714285714284
469,Northeast,2020-07-25,2699.0,2759.8571428571427
470,Northeast,2020-07-27,2515.0,2888.8571428571427
471,Northeast,2020-07-28,2754.0,2820.0
472,Northeast,2020-07-29,3746.0,2788.8571428571427
473,Northeast,2020-07-31,3143.0,2685.5714285714284
474,Northeast,2020-08-01,2481.0,2602.428571428572
475,Northeast,2020-08-04,2172.0,2418.428571428572
476,Northeast,2020-08-05,3422.0,2410.1428571428573
477,Northeast,2020-08-13,2469.0,2324.714285714286
478,Northeast,2020-08-18,1826.0,2265.0
479,Northeast,2020-08-19,2300.0,2249.285714285714
480,Northeast,2020-08-23,1539.0,2373.285714285714
481,Northeast,2020-08-24,2207.0,2441.0
482,Northeast,2020-08-26,2614.0,2251.5714285714284
483,Northeast,2020-08-27,2287.0,2301.142857142857
484,Northeast,2020-08-29,2568.0,2401.8571428571427
485,Northeast,2020-08-31,2300.0,2550.8571428571427
486,Northeast,2020-09-06,2150.0,2453.714285714286
487,Northeast,2020-09-12,2901.0,2710.428571428572
488,Northeast,2020-09-18,2789.0,2839.0
489,Northeast,2020-09-19,3066.0,2760.0
490,Northeast,2020-10-03,3546.0,4323.142857142857
491,Northeast,2020-10-05,3534.0,4573.285714285715
492,Northeast,2020-10-06,3881.0,4487.857142857143
493,Northeast,2020-10-09,5024.0,4737.857142857143
494,Northeast,2020-10-14,7485.0,5360.428571428572
495,Northeast,2020-10-16,5881.0,5592.428571428572
496,Northeast,2020-10-21,7168.0,6244.428571428572
497,Northeast,2020-10-27,8313.0,8251.857142857143
498,Northeast,2020-10-29,9202.0,8506.857142857143
499,Northeast,2020-11-02,8761.0,9638.857142857143
500,Northeast,2020-11-04,12663.0,10887.57142857143
501,Northeast,2020-11-09,13646.0,15118.857142857143
502,Northeast,2020-11-14,18720.0,19022.0
503,Northeast,2020-11-17,19760.0,20692.14285714286
504,Northeast,2020-11-21,21725.0,22141.285714285717
505,Northeast,2020-11-23,22344.0,22206.571428571428
506,Northeast,2020-11-24,19762.0,23115.85714285714
507,Northeast,2020-11-25,28914.0,22832.285714285717
508,Northeast,2020-12-01,23563.0,28547.0
509,Northeast,2020-12-03,39013.0,32197.14285714286
510,Nationwide,2020-02-07,1.0,3.8571428571428568
511,Nationwide,2020-02-11,1.0,3.857142857142856
512,Nationwide,2020-02-12,0.0,1.0
513,Nationwide,2020-02-18,1.0,1.5714285714285714
514,Nationwide,2020-02-20,2.0,2.4285714285714284
